Product,Name,Product ISIN,Product Line,Product Type,Product Type Symbol,Liquidity Class,Trading Environment,Partition,Currency,US Approval Type,Settlement Type,Contract Size,Tick Size,Tick Value,Max Order Qty (TSL),Max TES Qty (TSL),Max Future Spread Qty (TSL),Max Market Order Qty,Position Limit,Pre Trade Limits,Underlying,Underlying ISIN,Underlying Name,Underlying Category
FSTI,FUT ON STOXX E 600 INSURANCE,DE0002272085,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,CFTC,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXIP,EU0009658822,STOXX E. 600 INSURANCE,INDICES
FSTJ,FUT ON STOXX E600 ENERGY,DE000A2QBEM5,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,S6EN,CH0462356517,STOXX E. 600 ENERGY,INDICES
FSTL,FUT ON STOXX E 600 REAL EST.,DE000A0V8N44,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,STL,CH0043274395,STOXX E. 600 REAL EST.,INDICES
FSTM,FUT ON STOXX E 600 MEDIA,DE000A0AEU20,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXMP,EU0009658640,STOXX E. 600 MEDIA,INDICES
FSTN,FUT ON STOXX E 600 CONST&MAT,DE000A0DMX24,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXOP,EU0009658889,STOXX E. 600 CONST&MAT,INDICES
FSTO,FUT ON STOXX E 600 FOOD&BEVE.,DE000A0AEU12,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SX3P,EU0009658749,STOXX E. 600 FOOD & BEV,INDICES
FSTP,FUT ON STOXX E600 PER DRU GRO,DE000A2QBEP8,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,S6PD,CH0462356970,STOXX E. 600 PER DRU GRO,INDICES
FSTQ,FUT ON STOXX E600 CON PRO SER,DE000A2QBEN3,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,S6CP,CH0462356335,STOXX E. 600 CONS PROD S,INDICES
FSTR,FUT ON STOXX E 600 RETAIL,DE000A0DMXX1,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXRP,CH0019112553,STOXX E. 600 RETAIL,INDICES
FSTS,FUT ON STOXX E 600 BASIC RES.,DE000A0AEUZ5,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,Order book and TES,SXPP,EU0009658624,STOXX E. 600 BASIC RES.,INDICES
FSTT,FUT ON STOXX E 600 TELECOMM.,DE0005705644,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,Order book and TES,SXKP,EU0009658947,STOXX E. 600 TELECOM,INDICES
FSTU,FUT ON STOXX E 600 UTILITIES,DE0002272077,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,CFTC,Cash,1,0.1,5,5000,250000,50000,50,999999999,Order book and TES,SX6P,EU0009658962,STOXX E. 600 UTILITIES,INDICES
FSTV,FUT ON STOXX E 600 TRAV. & L.,DE000A0DMXY9,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXTP,CH0019112744,STOXX E. 600 TRAVEL & L.,INDICES
FSTW,FUT ON STOXX E600 FOOD BEV TOB,DE000A2QBEL7,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,S6FO,CH0462356897,STOXX E. 600 FOOD BEV TO,INDICES
FSTX,FUT ON STOXX EUROPE 50,DE0009652362,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,CFTC,Cash,1,1,10,5000,250000,50000,250,999999999,Order book and TES,SX5P,EU0009658160,STOXX EUROPE 50,INDICES
FSTY,FUT ON STOXX E 600 TECHNOLOGY,DE0005705636,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SX8P,EU0009658921,STOXX E. 600 TECHNOLOGY,INDICES
FSTZ,FUT ON STOXX E 600 PER&HOUSE,DE000A0DMXZ6,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXQP,CH0019112330,STOXX E. 600 PERS&HOUSE,INDICES
FSUD,STOXX EU 600 UTIL.IND.DIV.FUT.,DE000A1MLMW7,FUTURE,INDEX DIVIDEND FUTURES,FINX,,T7,6,EUR,NONE,Cash,1,0.01,5,5000,250000,50000,500,999999999,TES only,,,STOXX Eu 600 Utilit. Div,INDICES
FSUS,FUT ON STOXX USA 500 ESG-X,DE000A26RSF5,FUTURE,INDEX FUTURES,FINX,3,T7,6,USD,CFTC,Cash,1,0.05,5,5000,250000,50000,250,999999999,TES only,SU5L,CH0476175234,STOXX USA 500 ESGX,INDICES
FSWL,10Y EURO-SWAP FUTURE,DE000A11RAZ3,FUTURE,INTEREST RATE SWAPS FUTURES,FBND,3,T7,9,EUR,NONE,Cash,1,0.01,10,5000,250000,50000,1000,999999999,TES only,,,10y Euro-Swap Future,SWAP
FSWM,5Y EURO-SWAP FUTURE,DE000A11RAX8,FUTURE,INTEREST RATE SWAPS FUTURES,FBND,3,T7,9,EUR,NONE,Cash,1,0.01,10,5000,250000,50000,2000,999999999,TES only,,,5y Euro-Swap Future,SWAP
FSWS,2Y EURO-SWAP FUTURE,DE000A11RAV2,FUTURE,INTEREST RATE SWAPS FUTURES,FBND,3,T7,9,EUR,NONE,Cash,1,0.005,5,5000,250000,50000,4000,999999999,TES only,,,2y Euro-Swap Future,SWAP
FSWX,30Y EURO-SWAP FUTURE,DE000A11RA14,FUTURE,INTEREST RATE SWAPS FUTURES,FBND,3,T7,9,EUR,NONE,Cash,1,0.02,20,5000,250000,50000,500,999999999,TES only,,,30y Euro-Swap Future,SWAP
FTDX,FUT ON TECDAX,DE0002270287,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,CFTC,Cash,1,0.5,5,5000,250000,50000,500,999999999,TES only,TDXP,DE0007203275,TECDAX,INDICES
FTE,OPT ON ORANGE,FR0000133308,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,5123934,TES only,FTE,FR0000133308,ORANGE,STOCK_EQUITIES
FTE1,1ST FRIDAY OPT ON ORANGE,DE000A1630A0,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,5123934,TES only,FTE,FR0000133308,ORANGE,STOCK_EQUITIES
FTE2,2ND FRIDAY OPT ON ORANGE,DE000A1630B8,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,5123934,TES only,FTE,FR0000133308,ORANGE,STOCK_EQUITIES
FTE4,4TH FRIDAY OPT ON ORANGE,DE000A1630C6,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,5123934,TES only,FTE,FR0000133308,ORANGE,STOCK_EQUITIES
FTE5,5TH FRIDAY OPT ON ORANGE,DE000A1630D4,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,5123934,TES only,FTE,FR0000133308,ORANGE,STOCK_EQUITIES
FTEE,OPT E ON ORANGE,DE000A1MAJ65,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,5123934,TES only,FTE,FR0000133308,ORANGE,STOCK_EQUITIES
FTEF,FUT ON ORANGE,DE000A0C3834,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,5123934,TES only,FTE,FR0000133308,ORANGE,STOCK_EQUITIES
FTEP,FUT ON PHY ORANGE,DE000A2RPN82,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Physical,100,0.0001,0.0001,5000,250000,50000,500,5123934,TES only,FTE,FR0000133308,ORANGE,STOCK_EQUITIES
FUGG,FUT ON FUGRO,DE000A1XQ7J3,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,67.3093,0.0001,0.0001,5000,250000,50000,500,200370,TES only,F3D,NL00150004A7,FUGRO,STOCK_EQUITIES
FV0F,FUT ON BANKIA S.A.,DE000A11RNP7,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FV01,ES0113307062,BANKIA S.A.,STOCK_EQUITIES
FV0P,FUT ON BANKIA SA,DE000A2G9T10,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Physical,100,0.0001,0.0001,5000,250000,50000,500,2932928,TES only,FV01,ES0113307062,BANKIA S.A.,STOCK_EQUITIES
FVS,FUT ON  VSTOXX,DE000A0Z3CW9,FUTURE,VOLATILITY INDEX FUTURES,FVOL,,T7,6,EUR,CFTC,Cash,1,0.05,5,5000,250000,50000,250,999999999,Order book and TES,V2TX,DE000A0C3QF1,VSTOXX VOLATILITY INDEX,INDICES
FWPD,FUT ON MSCI WORLD DVP INDEX,DE000A2YZPP7,FUTURE,INDEX DIVIDEND FUTURES,FINX,,T7,6,USD,CFTC,Cash,1,0.1,10,5000,250000,50000,500,999999999,TES only,,,MSCI World DVP Index,INDICES
FXFC,FUT ON ISTOXX E CARRY (NR),DE000A2DB5P4,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,CFTC,Cash,1,0.1,5,5000,250000,50000,250,999999999,TES only,ISEC,CH0316370193,iSTOXX Europe Carry Fact,INDICES
FXFM,FUT ON ISTOXX E MOMENTUM (NR),DE000A2DB5K5,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,CFTC,Cash,1,0.1,5,5000,250000,50000,250,999999999,TES only,ISEM,CH0316370250,iSTOXX Europe Momentum F,INDICES
FXFQ,FUT ON ISTOXX E QUALITY (NR),DE000A2DB5L3,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,CFTC,Cash,1,0.1,5,5000,250000,50000,250,999999999,TES only,ISEQ,CH0316370284,iSTOXX Europe Quality Fa,INDICES
FXFR,FUT ON ISTOXX E LOW RISK (NR),DE000A2DB5J7,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,CFTC,Cash,1,0.1,5,5000,250000,50000,250,999999999,TES only,ISER,CH0316370227,iSTOXX Europe Low Risk F,INDICES
FXFS,FUT ON ISTOXX E SIZE (NR),DE000A2DB5M1,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,CFTC,Cash,1,0.1,5,5000,250000,50000,250,999999999,TES only,ISEZ,CH0316370318,ISTOXX EUROPE SIZE FACTO,INDICES
FXFV,FUT ON ISTOXX E VALUE (NR),DE000A2DB5N9,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,CFTC,Cash,1,0.1,5,5000,250000,50000,250,999999999,TES only,ISEV,CH0316370342,iSTOXX Europe Value Fact,INDICES
FXGL,FUT ON XETRA GOLD,DE000A1EY8V9,FUTURE,FUTURE ON XETRA-GOLD,FSTK,,T7,10,EUR,NONE,Physical,1000,0.01,0.01,5000,250000,50000,500,50645,TES only,XGL,DE000A0S9GB0,XETRA GOLD,STOCK_EQUITIES
FXXE,FUTURE ON EURO STOXX,DE000A1DKQF4,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,CFTC,Cash,1,0.1,5,5000,250000,50000,250,999999999,TES only,SXXE,EU0009658186,EURO STOXX INDEX,INDICES
FXXP,FUTURE ON STXE 600 (50 EUR),DE000A1DKQK4,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,CFTC,Cash,1,0.02,1,5000,250000,50000,250,999999999,Order book and TES,SXXP,EU0009658202,STOXX EUROPE 600,INDICES
FXXS,FUT ON STXE SELECT 50,DE000A2RPDJ1,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,CFTC,Cash,1,0.1,10,5000,250000,50000,250,999999999,TES only,SXXS,CH0298406999,STOXX EUROPE SELECT 50 E,INDICES
G1A,OPT ON GEA,DE0006602006,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,370009,TES only,G1A,DE0006602006,GEA GROUP,STOCK_EQUITIES
G1AF,FUT ON GEA GROUP,DE000A0JY621,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,370009,TES only,G1A,DE0006602006,GEA GROUP,STOCK_EQUITIES
G24,OPT ON SCOUT24,DE000A12DM80,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,252241,TES only,G24,DE000A12DM80,SCOUT24 AG NAMENS-AKTIEN,STOCK_EQUITIES
G24F,FUT ON SCOUT24 AG,DE000A18T124,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,252241,TES only,G24,DE000A12DM80,SCOUT24 AG NAMENS-AKTIEN,STOCK_EQUITIES
G2AN,NATURGY ENERGY DIVIDEND FUT,DE000A2X2J89,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,G2AD,XC000A2X2GJ7,NATURGY ENERGY DIVIDENDS,STOCK_DIVIDEND
G2EB,FUT ON GEBERIT DIVIDEND,DE000A13RNG2,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,CHF,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,G1ED,XC000A13RMN8,GEBERIT DIVIDEND,STOCK_DIVIDEND
G2EC,GENERAL ELECTRIC DIV FUTURES,DE000A11Q943,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,USD,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,G2ED,XC000A11Q9G8,GENERAL ELECTRIC CO,STOCK_DIVIDEND
G2IV,FUT ON GIVAUDAN DIVIDEND,DE000A13RNH0,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,CHF,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,G2ID,XC000A13RMP3,GIVAUDAN DIVIDEND,STOCK_DIVIDEND
G2LE,GLENCORE DIVIDEND FUT,DE000A2YYYD8,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,USD,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,G2LD,XC000A2X2G19,GLENCORE DIVIDENDS,STOCK_DIVIDEND
G2OB,COMPAGNIE DE SAINT-GOBAIN DIV.,DE000A1EZJA6,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,G1OD,XC000A1DKCX9,COMPAGNIE DE S.-GOB. DIV,STOCK_DIVIDEND
G2TQ,SIEMENS GAMESA DIVIDEND FUT,DE000A3CLLZ9,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,G1TD,XC000A3CLM32,SIEMENS GAMESA DIVIDEND,STOCK_DIVIDEND
G2ZF,ENGIE DIVIDEND FUT,DE000A1EZHT0,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1028.895,0.001,0.001,5000,250000,50000,9999,999999999,TES only,G1ZD,XC000A1CRLL2,ENGIE SA DIVIDENDS,STOCK_DIVIDEND
G3ZF,ENGIE DIVIDEND FUT,DE000A2YY3Z6,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,G1ZD,XC000A1CRLL2,ENGIE SA DIVIDENDS,STOCK_DIVIDEND
G4SK,FUT ON GLAXOSMITHKLINE PLC DIV,DE000A2BM090,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,GBX,NONE,Cash,1000,0.01,0.01,5000,250000,50000,9999,999999999,TES only,G2SD,XC000A1KD0Y5,GLAXOSMITHKLINE DIVIDEND,STOCK_DIVIDEND
GALF,FUT ON GALP ENERGIA,DE000A0XW0U8,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GAL,PTGAL0AM0009,GALP ENERGIA,STOCK_EQUITIES
GALN,OPTION ON VIFOR PHARMA AG,CH0364749348,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,10,0.01,0.01,5000,250000,50000,999999,1086313,TES only,GALN,CH0364749348,VIFOR PHARMA AG,STOCK_EQUITIES
GAM,OPTION ON GAM HOLDING AG,CH0102659627,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,339285,TES only,GAM,CH0102659627,GAM HOLDING AG,STOCK_EQUITIES
GAMF,FUT ON GAM HOLDING AG,DE000A1A40U2,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,CHF,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,339285,TES only,GAM,CH0102659627,GAM HOLDING AG,STOCK_EQUITIES
GAN,OPT ON NATURGY ENERGY GROUP SA,ES0116870314,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,820512,TES only,GAN,ES0116870314,NATURGY ENERGY GROUP SA,STOCK_EQUITIES
GANF,FUT ON VIFOR PHARMA AG,DE000A1PH4U8,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,CHF,NONE,Cash,10,0.0001,0.0001,5000,250000,50000,500,1086313,TES only,GALN,CH0364749348,VIFOR PHARMA AG,STOCK_EQUITIES
GANG,FUT ON NATURGY ENERGY GROUP SA,DE000A1A4R04,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GAN,ES0116870314,NATURGY ENERGY GROUP SA,STOCK_EQUITIES
GANP,FUT ON NATURGY ENERGY GROUP SA,DE000A2G9T85,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Physical,100,0.0001,0.0001,5000,250000,50000,500,820512,TES only,GAN,ES0116870314,NATURGY ENERGY GROUP SA,STOCK_EQUITIES
GASN,OPT ON GALENICA,CH0360674466,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,125000,TES only,GASN,CH0360674466,GALENICA AG,STOCK_EQUITIES
GAZ,OPTION ON OAO GAZPROM,US3682872078,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,USD,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,13024047,TES only,GAZ,US3682872078,OAO GAZPROM,STOCK_EQUITIES
GAZG,FUT ON GAZPROM,DE000A1KQFN3,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,13024047,TES only,GAZ,US3682872078,OAO GAZPROM,STOCK_EQUITIES
GBF,OPT ON BILFINGER SE,DE0005909006,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,100730,TES only,GBF,DE0005909006,BILFINGER SE,STOCK_EQUITIES
GBFH,FUT ON BILFINGER SE,DE000A1PHLJ7,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,100730,TES only,GBF,DE0005909006,BILFINGER SE,STOCK_EQUITIES
GBRI,FUT ON GEBERIT N,DE000A1KDX58,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,CHF,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,92604,TES only,GEBN,CH0030170408,GEBERIT N,STOCK_EQUITIES
GDG,OPTION ON CGG,FR0013181864,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1774872,TES only,GDG,FR0013181864,CGG,STOCK_EQUITIES
GDGI,FUT ON CGG,DE000A18T2K3,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,1774872,TES only,GDG,FR0013181864,CGG,STOCK_EQUITIES
GEBN,OPT ON GEBERIT N,CH0030170408,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,10,0.01,0.01,5000,250000,50000,999999,926036,TES only,GEBN,CH0030170408,GEBERIT N,STOCK_EQUITIES
GECF,FUT ON GENERAL ELECTRIC CO,DE000A0XWZV7,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GEC,US3696041033,GENERAL ELECTRIC CO,STOCK_EQUITIES
GEST,OPT ON GESTAMP AUTOMOCION,ES0105223004,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,434657,TES only,GEST,ES0105223004,GESTAMP AUTOMOCION S.A.,STOCK_EQUITIES
GEW1,1ST FRIDAY OPT ON GENERALI,DE000A1630E2,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.0005,0.0005,5000,250000,50000,999999,3199591,TES only,ASG,IT0000062072,GENERALI,STOCK_EQUITIES
GEW2,2ND FRIDAY OPT ON GENERALI,DE000A1630F9,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.0005,0.0005,5000,250000,50000,999999,3199591,TES only,ASG,IT0000062072,GENERALI,STOCK_EQUITIES
GEW4,4TH FRIDAY OPT ON GENERALI,DE000A1630G7,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.0005,0.0005,5000,250000,50000,999999,3199591,TES only,ASG,IT0000062072,GENERALI,STOCK_EQUITIES
GEW5,5TH FRIDAY OPT ON GENERALI,DE000A1630H5,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.0005,0.0005,5000,250000,50000,999999,3199591,TES only,ASG,IT0000062072,GENERALI,STOCK_EQUITIES
GFT,OPT ON GFT TECHNOLOGIES SE,DE0005800601,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,42056,TES only,GFT,DE0005800601,GFT TECHNOLOGIES SE INHA,STOCK_EQUITIES
GI6A,OPTION ON GECINA S.A.,FR0010040865,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,119039,TES only,GI6A,FR0010040865,GECINA,STOCK_EQUITIES
GI6G,FUT ON GECINA S.A.,DE000A2GGF94,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,119039,TES only,GI6A,FR0010040865,GECINA,STOCK_EQUITIES
GILF,FUT ON GILEAD SCIENCES INC,DE000A0XWZ59,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GIL,US3755581036,GILEAD SCIENCES INC,STOCK_EQUITIES
GISF,FUT ON GENERAL MILLS INC.,DE000A0YK983,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GIS,US3703341046,GENERAL MILLS INC.,STOCK_EQUITIES
GIVG,FUT ON GIVAUDAN AG N,DE000A1A3793,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,CHF,NONE,Cash,10,0.0001,0.0001,5000,250000,50000,500,198845,TES only,GIVN,CH0010645932,GIVAUDAN AG,STOCK_EQUITIES
GIVN,OPT ON GIVAUDAN AG N,CH0010645932,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,10,0.01,0.01,5000,250000,50000,999999,198845,TES only,GIVN,CH0010645932,GIVAUDAN AG,STOCK_EQUITIES
GLBF,FUT ON Glanbia PLC,DE000A2X1W75,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GLB,IE0000669501,GLANBIA PLC,STOCK_EQUITIES
GLEG,FUT ON GLENCORE PLC,DE000A160970,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,GBX,NONE,Cash,1000,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,8GC,JE00B4T3BW64,GLENCORE PLC,STOCK_EQUITIES
GLEN,OPT ON GLENCORE PLC,JE00B4T3BW64,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,GBX,NONE,Physical,1000,0.25,0.25,5000,250000,50000,999999,2796904,TES only,8GC,JE00B4T3BW64,GLENCORE PLC,STOCK_EQUITIES
GLIF,FUT ON GRENKE AG,DE000A11RDQ6,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,68615,TES only,GLI,DE000A161N30,GRENKE AG,STOCK_EQUITIES
GLJ,OPT ON GRENKE AG,DE000A161N30,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,68615,TES only,GLI,DE000A161N30,GRENKE AG,STOCK_EQUITIES
GLPF,FUT ON GALAPAGOS NV,DE000A2G98Y7,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,107906,TES only,GLPG,BE0003818359,GALAPAGOS N.V. ACTIONS N,STOCK_EQUITIES
GLPG,OPT ON GALAPAGOS,DE000A2DBLZ0,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,107906,TES only,GLPG,BE0003818359,GALAPAGOS N.V. ACTIONS N,STOCK_EQUITIES
GNS,OPTION ON DIAGEO,GB0002374006,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,GBX,NONE,Physical,1000,0.5,0.5,5000,250000,50000,999999,592953,TES only,DGE,GB0002374006,DIAGEO PLC,STOCK_EQUITIES
