ISIN,MarketSegment,UnderlyingSymbol,UnderlyingISIN,Currency,SecurityType,MaturityDate,StrikePrice,PutOrCall,MLEG,ContractGenerationNumber,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,NumberOfContracts,NumberOfTrades
DE000C5X3SH9,ODX4,DAX,DE0008469008,EUR,OPT,20201127,13250,Call,ODX4 SI 20201127 CS EU C 13250 0,1,5733299,2020-11-24,08:18,74,74,74,74,1,1
DE000C5X3SM9,ODX4,DAX,DE0008469008,EUR,OPT,20201127,13350,Call,ODX4 SI 20201127 CS EU C 13350 0,1,5733303,2020-11-24,08:18,38,38,38,38,4,1
DE000C5X3SX6,ODX4,DAX,DE0008469008,EUR,OPT,20201127,13600,Call,ODX4 SI 20201127 CS EU C 13600 0,1,5733313,2020-11-24,08:18,5.4,5.4,5.4,5.4,1,1
DE000C5YMKX1,ODX1,DAX,DE0008469008,EUR,OPT,20201204,12800,Put,ODX1 SI 20201204 CS EU P 12800 0,1,5773327,2020-11-24,08:18,56.5,56.5,56.5,56.5,2,1
DE000C5Z3G95,EAD,EAD,NL0000235190,EUR,OPT,20201218,98,Call,EAD SI 20201218 PS AM C 98.00 0,1,5785758,2020-11-24,08:18,1.8,1.8,1.8,1.8,2,1
DE000C5ZDWY0,EAD,EAD,NL0000235190,EUR,OPT,20210917,110,Call,EAD SI 20210917 PS AM C 110.00 0,1,5796797,2020-11-24,08:18,5,5,5,5,16,1
DE000C5ZXET6,GZF,GZF,FR0010208488,EUR,OPT,20201218,13.2,Put,GZF SI 20201218 PS AM P 13.20 0,3,5813936,2020-11-24,08:18,0.94,0.94,0.94,0.94,5,1
DE000C51PTD6,INN,INN,NL0011821202,EUR,OPT,20201218,8.3,Call,INN SI 20201218 PS AM C 8.30 0,4,5852772,2020-11-24,08:18,0.28,0.28,0.28,0.28,250,1
,FBTP,,,EUR,MLEG,,,,FBTP.S.DEC20.MAR21,,72060325637128250,2020-11-24,08:18,0.1,0.1,0.1,0.1,1,1
,FGBL,,,EUR,MLEG,,,,FGBL.S.DEC20.MAR21,,72060548975427642,2020-11-24,08:18,-2.35,-2.35,-2.35,-2.35,13,1
,FDXM,DAX,DE0008469008,EUR,MLEG,,,,FDXM.S.DEC20.MAR21,,72264040230944808,2020-11-24,08:18,8,8,8,8,1,1
DE000F4ZCMS5,FEXD,,,EUR,FUT,20211217,,,FEXD SI 20211217 CS,,967,2020-11-24,08:19,81.2,81.2,81.2,81.2,1,1
DE000C0YXDK1,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3200,Call,OESX SI 20201218 CS EU C 3200 0,1,27244,2020-11-24,08:19,303,303,303,303,2,1
DE000C0YCEY4,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3700,Call,OESX SI 20201218 CS EU C 3700 0,1,27253,2020-11-24,08:19,5.2,5.2,5.2,5.2,1,1
DE000P2ACQ73,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3350,Put,OESX SI 20201218 CS EU P 3350 0,1,27305,2020-11-24,08:19,28.1,28.1,28.1,28.1,2,1
DE000P8BL522,LHA,LHA,DE0008232125,EUR,OPT,20201218,8,Put,LHA SI 20201218 PS AM P 8.00 0,3,1561122,2020-11-24,08:19,0.1,0.1,0.1,0.1,2,1
DE000C0L4GB4,ODAX,DAX,DE0008469008,EUR,OPT,20201218,13000,Put,ODAX SI 20201218 CS EU P 13000 0,1,2207007,2020-11-24,08:19,192,192,192,192,1,1
DE000C0V6822,ODAX,DAX,DE0008469008,EUR,OPT,20201218,13600,Call,ODAX SI 20201218 CS EU C 13600 0,1,2347612,2020-11-24,08:19,90,90,90,90,1,1
DE000C1LWPR7,OSMI,SMI,CH0009980894,CHF,OPT,20201218,10400,Put,OSMI SI 20201218 CS EU P 10400 0,1,2906266,2020-11-24,08:19,121,121,121,121,5,1
DE000C2FLJZ6,SHH,SHH,DE000SHL1006,EUR,OPT,20210618,36,Call,SHH SI 20210618 PS AM C 36.00 0,1,3275195,2020-11-24,08:19,3.25,3.25,3.25,3.25,1,1
DE000C23QBV3,FESX,SX5E,EU0009658145,EUR,FUT,20201218,,,FESX SI 20201218 CS,,3680980,2020-11-24,08:19,3491,3491,3490,3490,910,55
DE000C37ZQQ2,DLG,DLG,GB0059822006,EUR,OPT,20201218,38,Put,DLG SI 20201218 PS AM P 38.00 0,1,4222273,2020-11-24,08:19,2,2,2,2,1,1
DE000C4KM8Z9,ODAX,DAX,DE0008469008,EUR,OPT,20201218,13500,Call,ODAX SI 20201218 CS EU C 13500 0,1,4510224,2020-11-24,08:19,124.5,124.5,124.5,124.5,1,1
DE000C4MFER8,MUV2,MUV2,DE0008430026,EUR,OPT,20201218,250,Call,MUV2 SI 20201218 PS AM C 250.00 0,7,4552711,2020-11-24,08:19,2.44,2.44,2.44,2.44,1,1
DE000C4QPQY8,ODAX,DAX,DE0008469008,EUR,OPT,20201218,13450,Call,ODAX SI 20201218 CS EU C 13450 0,1,4615444,2020-11-24,08:19,143,143,143,143,1,1
DE000C4TN763,ROG,ROG,CH0012032048,CHF,OPT,20201218,315,Put,ROG SI 20201218 PS AM P 315.00 0,2,4790319,2020-11-24,08:19,14.6,14.6,14.6,14.6,1,1
DE000C4XN7M3,SGE,SGE,FR0000130809,EUR,OPT,20201218,19,Put,SGE SI 20201218 PS AM P 19.00 0,4,4876849,2020-11-24,08:19,2.33,2.33,2.33,2.33,1,1
DE000C4XT1X7,FBTP,,,EUR,FUT,20201208,,,FBTP SI 20201208 PS,,4878633,2020-11-24,08:19,151.25,151.25,151.24,151.25,197,51
DE000C4XT1Y5,FBTS,,,EUR,FUT,20201208,,,FBTS SI 20201208 PS,,4878634,2020-11-24,08:19,114.02,114.02,114.02,114.02,114,7
DE000C4XT1Z2,FGBL,,,EUR,FUT,20201208,,,FGBL SI 20201208 PS,,4878635,2020-11-24,08:19,175.28,175.28,175.26,175.28,1263,89
DE000C4XT200,FGBM,,,EUR,FUT,20201208,,,FGBM SI 20201208 PS,,4878636,2020-11-24,08:19,135.42,135.42,135.41,135.41,65,9
DE000C4XT218,FGBS,,,EUR,FUT,20201208,,,FGBS SI 20201208 PS,,4878637,2020-11-24,08:19,112.345,112.35,112.345,112.345,13,4
DE000C4XT226,FGBX,,,EUR,FUT,20201208,,,FGBX SI 20201208 PS,,4878638,2020-11-24,08:19,225.96,225.96,225.92,225.96,122,39
DE000C4XT242,FOAT,,,EUR,FUT,20201208,,,FOAT SI 20201208 PS,,4878640,2020-11-24,08:19,169.96,169.96,169.95,169.96,81,17
DE000C46YJ54,ROY,ROY,GB00B03MLX29,EUR,OPT,20201218,8.6,Put,ROY SI 20201218 PS AM P 8.60 0,2,5028153,2020-11-24,08:19,0.01,0.01,0.01,0.01,1,1
DE000C47BPZ5,FDAX,DAX,DE0008469008,EUR,FUT,20201218,,,FDAX SI 20201218 CS,,5035771,2020-11-24,08:19,13209,13209.5,13203,13204,162,134
DE000C47BQ10,FDXM,DAX,DE0008469008,EUR,FUT,20201218,,,FDXM SI 20201218 CS,,5035773,2020-11-24,08:19,13208,13209,13203,13204,148,110
DE000C47BQ51,FESB,SX7E,EU0009658426,EUR,FUT,20201218,,,FESB SI 20201218 CS,,5035777,2020-11-24,08:19,73.6,73.6,73.5,73.5,92,2
DE000C47BQ77,FESE,SXEE,EU0009658400,EUR,FUT,20201218,,,FESE SI 20201218 CS,,5035779,2020-11-24,08:19,253.6,253.8,253.5,253.8,34,3
DE000C47BW46,FSMI,SMI,CH0009980894,CHF,FUT,20201218,,,FSMI SI 20201218 CS,,5035980,2020-11-24,08:19,10492,10492,10487,10490,74,48
DE000C47BW53,FSMM,SMIM,CH0019399838,CHF,FUT,20201218,,,FSMM SI 20201218 CS,,5035981,2020-11-24,08:19,2740,2740,2740,2740,2,2
DE000C47BW61,FSTA,SXAP,EU0009658681,EUR,FUT,20201218,,,FSTA SI 20201218 CS,,5035982,2020-11-24,08:19,512,512,512,512,1,1
DE000C47BW79,FSTB,SX7P,EU0009658806,EUR,FUT,20201218,,,FSTB SI 20201218 CS,,5035983,2020-11-24,08:19,109.1,109.1,109.1,109.1,15,3
DE000C47BW95,FSTE,SXEP,EU0009658780,EUR,FUT,20201218,,,FSTE SI 20201218 CS,,5035985,2020-11-24,08:19,235.2,235.3,235.2,235.3,203,11
DE000C47BWB2,FSTG,SXNP,EU0009658905,EUR,FUT,20201218,,,FSTG SI 20201218 CS,,5035987,2020-11-24,08:19,616.1,616.1,616.1,616.1,5,1
DE000C47BWK3,FSTS,SXPP,EU0009658624,EUR,FUT,20201218,,,FSTS SI 20201218 CS,,5035995,2020-11-24,08:19,450.6,450.6,450.6,450.6,3,3
DE000C47BWN7,FSTV,SXTP,CH0019112744,EUR,FUT,20201218,,,FSTV SI 20201218 CS,,5035998,2020-11-24,08:19,207.1,207.1,207.1,207.1,1,1
DE000C47BWP2,FSTX,SX5P,EU0009658160,EUR,FUT,20201218,,,FSTX SI 20201218 CS,,5035999,2020-11-24,08:19,3077,3077,3077,3077,1,1
DE000C47BX03,FXXP,SXXP,EU0009658202,EUR,FUT,20201218,,,FXXP SI 20201218 CS,,5036010,2020-11-24,08:19,390.8,390.8,390.7,390.7,44,18
DE000C5AH150,FVS,V2TX,DE000A0C3QF1,EUR,FUT,20201216,,,FVS SI 20201216 CS,,5137979,2020-11-24,08:19,20.95,20.95,20.95,20.95,1,1
DE000C5HZJH3,FDXM,DAX,DE0008469008,EUR,FUT,20210319,,,FDXM SI 20210319 CS,,5336361,2020-11-24,08:19,13200,13200,13200,13200,1,1
DE000C5J1QR4,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3375,Put,OESX SI 20201218 CS EU P 3375 0,1,5338897,2020-11-24,08:19,32.7,32.7,32.7,32.7,500,1
DE000C5JLBU9,POR3,POR3,DE000PAH0038,EUR,OPT,20210618,50,Put,POR3 SI 20210618 PS AM P 50.00 0,8,5360355,2020-11-24,08:19,3,3,3,3,5,1
DE000C5LT632,POR3,POR3,DE000PAH0038,EUR,OPT,20210618,72,Call,POR3 SI 20210618 PS AM C 72.00 0,8,5425584,2020-11-24,08:19,1,1,1,1,5,1
DE000C5M1225,OESX,SX5E,EU0009658145,EUR,OPT,20210115,3100,Put,OESX SI 20210115 CS EU P 3100 0,1,5430102,2020-11-24,08:19,21,21,21,21,1,1
DE000C5M1373,OESX,SX5E,EU0009658145,EUR,OPT,20210115,3600,Call,OESX SI 20210115 CS EU C 3600 0,1,5430141,2020-11-24,08:19,41.9,41.9,41.9,41.9,94,1
DE000C5QLZF4,OESX,SX5E,EU0009658145,EUR,OPT,20210219,3550,Call,OESX SI 20210219 CS EU C 3550 0,1,5522450,2020-11-24,08:19,88.1,88.1,88.1,88.1,1,1
DE000C5T4DP8,MOH,MOH,FR0000121014,EUR,OPT,20201218,410,Put,MOH SI 20201218 PS AM P 410.00 0,2,5614791,2020-11-24,08:19,1.13,1.13,1.13,1.13,10,1
DE000C5TB682,TKA,TKA,DE0007500001,EUR,OPT,20201218,4.9,Put,TKA SI 20201218 PS AM P 4.90 0,2,5622619,2020-11-24,08:19,0.18,0.18,0.17,0.17,4,2
DE000C5TB6A9,TKA,TKA,DE0007500001,EUR,OPT,20201218,5,Put,TKA SI 20201218 PS AM P 5.00 0,2,5622621,2020-11-24,08:19,0.2,0.2,0.2,0.2,2,1
DE000C5TVZB6,EAD,EAD,NL0000235190,EUR,OPT,20210917,48,Put,EAD SI 20210917 PS AM P 48.00 0,1,5644116,2020-11-24,08:19,0.63,0.63,0.63,0.63,3,1
DE000C5UXVJ2,ZIL,ZIL2,DE0007856023,EUR,OPT,20201218,12,Call,ZIL SI 20201218 PS AM C 12.00 0,2,5674845,2020-11-24,08:19,1.58,1.58,1.58,1.58,2,1
DE000C5W9ER6,GALN,GALN,CH0364749348,CHF,OPT,20210115,115,Put,GALN SI 20210115 PS AM P 115.00 0,2,5708867,2020-11-24,08:19,3,3,3,3,20,1
DE000C5X4JY1,BAS4,BAS,DE000BASF111,EUR,OPT,20201127,56,Put,BAS4 SI 20201127 PS AM P 56.00 0,1,5734198,2020-11-24,08:19,0.06,0.06,0.06,0.06,1,1
DE000C5YMRB2,OES1,SX5E,EU0009658145,EUR,OPT,20201204,3350,Put,OES1 SI 20201204 CS EU P 3350 0,1,5773511,2020-11-24,08:19,9.5,9.5,9.5,9.5,1,1
DE000C5YMRH9,OES1,SX5E,EU0009658145,EUR,OPT,20201204,3425,Put,OES1 SI 20201204 CS EU P 3425 0,1,5773517,2020-11-24,08:19,20.2,20.2,20.2,20.2,50,1
DE000C0YXKR1,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3300,Call,OESX SI 20201218 CS EU C 3300 0,1,27246,2020-11-24,08:20,211,211,211,211,3,1
DE000P0YXTY3,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3300,Put,OESX SI 20201218 CS EU P 3300 0,1,27247,2020-11-24,08:20,21.3,21.3,21.3,21.3,4,2
DE000C0YCL13,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3600,Call,OESX SI 20201218 CS EU C 3600 0,1,27252,2020-11-24,08:20,20,20,19.9,19.9,117,4
DE000P8B9XG3,INN,INN,NL0011821202,EUR,OPT,20201218,8,Put,INN SI 20201218 PS AM P 8.00 0,4,1613483,2020-11-24,08:20,0.24,0.24,0.24,0.24,1,1
DE000C0AR2K5,ADS,ADS,DE000A1EWWW0,EUR,OPT,20201218,240,Put,ADS SI 20201218 PS AM P 240.00 0,3,1981311,2020-11-24,08:20,0.86,0.86,0.86,0.86,1,1
DE000C0KA4R3,UNI,UNI,NL0000388619,EUR,OPT,20211217,40,Put,UNI SI 20211217 PS AM P 40.00 0,3,2191058,2020-11-24,08:20,1.71,1.71,1.71,1.71,1,1
DE000C0L4GA6,ODAX,DAX,DE0008469008,EUR,OPT,20201218,13000,Call,ODAX SI 20201218 CS EU C 13000 0,1,2207006,2020-11-24,08:20,395,395,395,395,25,1
DE000C1KQ605,FMEU,MEU,CH0001695888,EUR,FUT,20201221,,,FMEU SI 20201221 CS,,2877041,2020-11-24,08:20,231.5,231.5,231.5,231.5,1,1
DE000C2H4XT5,BGPA,BGPA,NL0000337319,EUR,OPT,20210618,2,Put,BGPA SI 20210618 PS AM P 2.00 0,2,3309762,2020-11-24,08:20,0.4,0.4,0.4,0.4,270,5
DE000C23QBV3,FESX,SX5E,EU0009658145,EUR,FUT,20201218,,,FESX SI 20201218 CS,,3680980,2020-11-24,08:20,3490,3491,3490,3490,1042,88
DE000C2X4QW3,SGE,SGE,FR0000130809,EUR,OPT,20201218,18,Put,SGE SI 20201218 PS AM P 18.00 0,4,3821590,2020-11-24,08:20,1.51,1.51,1.51,1.51,2,2
DE000C4SX7E5,IFX,IFX,DE0006231004,EUR,OPT,20201218,26,Put,IFX SI 20201218 PS AM P 26.00 0,2,4648484,2020-11-24,08:20,0.31,0.31,0.31,0.31,1,1
DE000C4VTL39,INN,INN,NL0011821202,EUR,OPT,20201218,7.6,Put,INN SI 20201218 PS AM P 7.60 0,4,4834229,2020-11-24,08:20,0.12,0.12,0.12,0.12,1,1
DE000C4XN7M3,SGE,SGE,FR0000130809,EUR,OPT,20201218,19,Put,SGE SI 20201218 PS AM P 19.00 0,4,4876849,2020-11-24,08:20,2.33,2.33,2.33,2.33,1,1
DE000C4XT1X7,FBTP,,,EUR,FUT,20201208,,,FBTP SI 20201208 PS,,4878633,2020-11-24,08:20,151.25,151.26,151.24,151.24,95,11
DE000C4XT1Y5,FBTS,,,EUR,FUT,20201208,,,FBTS SI 20201208 PS,,4878634,2020-11-24,08:20,114.02,114.02,114.02,114.02,99,8
DE000C4XT1Z2,FGBL,,,EUR,FUT,20201208,,,FGBL SI 20201208 PS,,4878635,2020-11-24,08:20,175.28,175.28,175.27,175.27,346,37
DE000C4XT200,FGBM,,,EUR,FUT,20201208,,,FGBM SI 20201208 PS,,4878636,2020-11-24,08:20,135.41,135.42,135.41,135.41,146,4
DE000C4XT218,FGBS,,,EUR,FUT,20201208,,,FGBS SI 20201208 PS,,4878637,2020-11-24,08:20,112.35,112.35,112.345,112.345,7,3
DE000C4XT226,FGBX,,,EUR,FUT,20201208,,,FGBX SI 20201208 PS,,4878638,2020-11-24,08:20,225.96,225.98,225.94,225.94,89,24
DE000C4XT242,FOAT,,,EUR,FUT,20201208,,,FOAT SI 20201208 PS,,4878640,2020-11-24,08:20,169.97,169.97,169.97,169.97,30,9
DE000C47BPV4,F2MX,MDAX,DE0008467416,EUR,FUT,20201218,,,F2MX SI 20201218 CS,,5035767,2020-11-24,08:20,29116,29134,29116,29134,2,2
DE000C47BPZ5,FDAX,DAX,DE0008469008,EUR,FUT,20201218,,,FDAX SI 20201218 CS,,5035771,2020-11-24,08:20,13203.5,13210.5,13201.5,13206.5,207,164
DE000C47BQ10,FDXM,DAX,DE0008469008,EUR,FUT,20201218,,,FDXM SI 20201218 CS,,5035773,2020-11-24,08:20,13203,13211,13202,13207,174,119
DE000C47BQ51,FESB,SX7E,EU0009658426,EUR,FUT,20201218,,,FESB SI 20201218 CS,,5035777,2020-11-24,08:20,73.5,73.6,73.5,73.6,1276,15
DE000C47BW46,FSMI,SMI,CH0009980894,CHF,FUT,20201218,,,FSMI SI 20201218 CS,,5035980,2020-11-24,08:20,10490,10492,10489,10490,81,43
DE000C47BW53,FSMM,SMIM,CH0019399838,CHF,FUT,20201218,,,FSMM SI 20201218 CS,,5035981,2020-11-24,08:20,2740,2740,2740,2740,1,1
DE000C47BWB2,FSTG,SXNP,EU0009658905,EUR,FUT,20201218,,,FSTG SI 20201218 CS,,5035987,2020-11-24,08:20,616.2,616.2,616.2,616.2,1,1
DE000C47BWD8,FSTI,SXIP,EU0009658822,EUR,FUT,20201218,,,FSTI SI 20201218 CS,,5035989,2020-11-24,08:20,276.8,276.8,276.8,276.8,1,1
DE000C47BWE6,FSTL,STL,CH0043274395,EUR,FUT,20201218,,,FSTL SI 20201218 CS,,5035990,2020-11-24,08:20,163.8,163.8,163.8,163.8,5,4
DE000C47BWL1,FSTT,SXKP,EU0009658947,EUR,FUT,20201218,,,FSTT SI 20201218 CS,,5035996,2020-11-24,08:20,207.9,207.9,207.9,207.9,1,1
DE000C47BWS6,FTDX,TDXP,DE0007203275,EUR,FUT,20201218,,,FTDX SI 20201218 CS,,5036002,2020-11-24,08:20,3062.5,3062.5,3062.5,3062.5,1,1
DE000C47BX03,FXXP,SXXP,EU0009658202,EUR,FUT,20201218,,,FXXP SI 20201218 CS,,5036010,2020-11-24,08:20,390.7,390.8,390.7,390.8,23,10
DE000C47REH3,HOT,HOT,DE0006070006,EUR,OPT,20210319,76,Call,HOT SI 20210319 PS AM C 76.00 0,3,5051654,2020-11-24,08:20,8.75,8.75,8.75,8.75,1,1
DE000C47TGB7,LHA,LHA,DE0008232125,EUR,OPT,20210319,8,Call,LHA SI 20210319 PS AM C 8.00 0,3,5054028,2020-11-24,08:20,2.5,2.5,2.5,2.5,100,2
DE000C5GTX90,FBTP,,,EUR,FUT,20210308,,,FBTP SI 20210308 PS,,5315921,2020-11-24,08:20,151.14,151.14,151.14,151.14,1,1
DE000C5HZL95,FTDX,TDXP,DE0007203275,EUR,FUT,20210319,,,FTDX SI 20210319 CS,,5336421,2020-11-24,08:20,3060,3060,3060,3060,1,1
DE000C5QLXW4,OESX,SX5E,EU0009658145,EUR,OPT,20210219,2875,Put,OESX SI 20210219 CS EU P 2875 0,1,5522397,2020-11-24,08:20,20.7,20.7,20.7,20.7,1,1
DE000C5SPRM4,ABBN,ABBN,CH0012221716,CHF,OPT,20201218,24.5,Put,ABBN SI 20201218 PS AM P 24.50 0,2,5599397,2020-11-24,08:20,0.58,0.58,0.58,0.58,1,1
DE000C5T0154,GEBN,GEBN,CH0030170408,CHF,OPT,20201218,510,Put,GEBN SI 20201218 PS AM P 510.00 0,5,5609741,2020-11-24,08:20,1.25,1.25,1.25,1.25,1,1
DE000C5T0R31,HEI,HEI,DE0006047004,EUR,OPT,20201218,55,Put,HEI SI 20201218 PS AM P 55.00 0,2,5610555,2020-11-24,08:20,0.52,0.52,0.52,0.52,1,1
DE000C5T0WB6,HEN3,HEN3,DE0006048432,EUR,OPT,20201218,91,Put,HEN3 SI 20201218 PS AM P 91.00 0,3,5610733,2020-11-24,08:20,4.1,4.1,4.1,4.1,2,2
DE000C5T7VC1,ROG,ROG,CH0012032048,CHF,OPT,20201218,305,Call,ROG SI 20201218 PS AM C 305.00 0,2,5618792,2020-11-24,08:20,4.25,4.25,4.25,4.25,2,1
DE000C5UEX99,SIE,SIE,DE0007236101,EUR,OPT,20210618,120,Call,SIE SI 20210618 PS AM C 120.00 0,1,5661620,2020-11-24,08:20,3.8,3.8,3.8,3.8,4,1
DE000C5VZ1H3,OESB,SX7E,EU0009658426,EUR,OPT,20210115,75,Call,OESB SI 20210115 CS EU C 75.0 0,1,5696857,2020-11-24,08:20,3.1,3.1,3.1,3.1,300,1
DE000C5WSP91,CSGN,CSGN,CH0012138530,CHF,OPT,20210115,12,Put,CSGN SI 20210115 PS AM P 12.00 0,8,5727325,2020-11-24,08:20,0.85,0.85,0.85,0.85,10,1
DE000C5X3XC0,OES4,SX5E,EU0009658145,EUR,OPT,20201127,3450,Put,OES4 SI 20201127 CS EU P 3450 0,1,5733464,2020-11-24,08:20,9.1,9.2,9.1,9.2,105,3
DE000C5X3XK3,OES4,SX5E,EU0009658145,EUR,OPT,20201127,3550,Call,OES4 SI 20201127 CS EU C 3550 0,1,5733471,2020-11-24,08:20,4.1,4.2,4.1,4.2,2,2
DE000C5YZK79,ODX1,DAX,DE0008469008,EUR,OPT,20201204,14000,Call,ODX1 SI 20201204 CS EU C 14000 0,1,5781234,2020-11-24,08:20,6,6,6,6,20,1
DE000C5Z6M03,SGE,SGE,FR0000130809,EUR,OPT,20201218,15.2,Put,SGE SI 20201218 PS AM P 15.20 0,4,5789387,2020-11-24,08:20,0.21,0.21,0.21,0.21,2,2
DE000C5Z6M29,SGE,SGE,FR0000130809,EUR,OPT,20201218,15.4,Put,SGE SI 20201218 PS AM P 15.40 0,4,5789389,2020-11-24,08:20,0.25,0.25,0.25,0.25,2,2
DE000C5Z6M45,SGE,SGE,FR0000130809,EUR,OPT,20201218,15.6,Put,SGE SI 20201218 PS AM P 15.60 0,4,5789391,2020-11-24,08:20,0.29,0.29,0.29,0.29,1,1
DE000C5Z7N35,TUI,TUI,DE000TUAG000,EUR,OPT,20210115,5.8,Call,TUI SI 20210115 PS AM C 5.80 0,4,5790580,2020-11-24,08:20,0.64,0.64,0.64,0.64,10,1
DE000C5ZE477,EXX1,EXX1,DE0006289309,EUR,OPT,20201218,7.5,Put,EXX1 SI 20201218 PS AM P 7.50 0,1,5797044,2020-11-24,08:20,0.51,0.51,0.51,0.51,8,3
DE000C5ZE4P1,EXX1,EXX1,DE0006289309,EUR,OPT,20201218,7.4,Put,EXX1 SI 20201218 PS AM P 7.40 0,1,5797060,2020-11-24,08:20,0.45,0.45,0.45,0.45,2,2
DE000C5ZE4R7,EXX1,EXX1,DE0006289309,EUR,OPT,20201218,7.6,Put,EXX1 SI 20201218 PS AM P 7.60 0,1,5797062,2020-11-24,08:20,0.58,0.58,0.58,0.58,6,1
DE000C5ZEU22,INN,INN,NL0011821202,EUR,OPT,20201218,7.5,Put,INN SI 20201218 PS AM P 7.50 0,4,5797854,2020-11-24,08:20,0.1,0.1,0.1,0.1,2,1
DE000C5ZEU48,INN,INN,NL0011821202,EUR,OPT,20201218,7.7,Put,INN SI 20201218 PS AM P 7.70 0,4,5797856,2020-11-24,08:20,0.15,0.15,0.15,0.15,1,1
DE000C5ZEU63,INN,INN,NL0011821202,EUR,OPT,20201218,7.8,Put,INN SI 20201218 PS AM P 7.80 0,4,5797858,2020-11-24,08:20,0.17,0.17,0.17,0.17,1,1
DE000C5ZEU89,INN,INN,NL0011821202,EUR,OPT,20201218,7.9,Put,INN SI 20201218 PS AM P 7.90 0,4,5797860,2020-11-24,08:20,0.2,0.2,0.2,0.2,1,1
DE000C5ZFYU9,SGE,SGE,FR0000130809,EUR,OPT,20201218,16.4,Put,SGE SI 20201218 PS AM P 16.40 0,4,5799172,2020-11-24,08:20,0.56,0.56,0.56,0.56,6,2
DE000C5ZGLJ7,UBL,UBL,FR0013326246,EUR,OPT,20201218,62,Put,UBL SI 20201218 PS AM P 62.00 0,2,5799910,2020-11-24,08:20,5.2,5.2,5.2,5.2,1,1
,FBTP,,,EUR,MLEG,,,,FBTP.S.DEC20.MAR21,,72060325637128250,2020-11-24,08:20,0.1,0.1,0.1,0.1,1,1
,FTDX,TDXP,DE0007203275,EUR,MLEG,,,,FTDX.S.DEC20.MAR21,,72060716479152188,2020-11-24,08:20,2.5,2.5,2.5,2.5,1,1
DE000P2ACZG7,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3250,Put,OESX SI 20201218 CS EU P 3250 0,1,27301,2020-11-24,08:21,16,16.3,16,16.3,41,2
DE000C8BKLL0,BMW,BMW,DE0005190003,EUR,OPT,20201218,76,Call,BMW SI 20201218 PS AM C 76.00 0,5,1554519,2020-11-24,08:21,1.47,1.47,1.47,1.47,5,1
DE000P8BJUB9,CFR,CFR,CH0210483332,CHF,OPT,20201218,84,Put,CFR SI 20201218 PS AM P 84.00 0,1,1555352,2020-11-24,08:21,7.15,7.15,7.15,7.15,10,1
DE000C8E5PN8,NESN,NESN,CH0038863350,CHF,OPT,20201218,100,Call,NESN SI 20201218 PS AM C 100.00 0,5,1832954,2020-11-24,08:21,2.46,2.46,2.46,2.46,100,1
DE000C0JWVS9,EAD,EAD,NL0000235190,EUR,OPT,20211217,84,Call,EAD SI 20211217 PS AM C 84.00 0,1,2175731,2020-11-24,08:21,17.5,17.5,17.5,17.5,1,1
DE000C0K9L61,TOTB,TOTB,FR0000120271,EUR,OPT,20211217,40,Call,TOTB SI 20211217 PS AM C 40.00 0,1,2190427,2020-11-24,08:21,1.84,1.84,1.84,1.84,10,1
DE000C0L4GB4,ODAX,DAX,DE0008469008,EUR,OPT,20201218,13000,Put,ODAX SI 20201218 CS EU P 13000 0,1,2207007,2020-11-24,08:21,187.5,187.5,187.5,187.5,10,1
DE000C1JX5N4,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3450,Put,OESX SI 20201218 CS EU P 3450 0,1,2850574,2020-11-24,08:21,51,51,51,51,1,1
DE000C1KQ5R1,FMEA,MEA,XC000A1XQ578,USD,FUT,20201221,,,FMEA SI 20201221 CS,,2877032,2020-11-24,08:21,721,721,721,721,20,3
DE000C2NY1G9,BAY,BAY,DE000BAY0017,EUR,OPT,20201218,48,Call,BAY SI 20201218 PS AM C 48.00 0,2,3437787,2020-11-24,08:21,1.7,1.7,1.7,1.7,1,1
DE000C2W5CQ3,BMW,BMW,DE0005190003,EUR,OPT,20201218,71,Put,BMW SI 20201218 PS AM P 71.00 0,5,3580142,2020-11-24,08:21,0.81,0.81,0.81,0.81,1,1
DE000C23QBV3,FESX,SX5E,EU0009658145,EUR,FUT,20201218,,,FESX SI 20201218 CS,,3680980,2020-11-24,08:21,3489,3493,3489,3492,1176,74
DE000C38KKP7,NESN,NESN,CH0038863350,CHF,OPT,20201218,102,Call,NESN SI 20201218 PS AM C 102.00 0,5,4232768,2020-11-24,08:21,1.3,1.3,1.3,1.3,50,1
DE000C4SQC20,BYG,BYG,FR0000120503,EUR,OPT,20201218,34,Put,BYG SI 20201218 PS AM P 34.00 0,3,4640990,2020-11-24,08:21,1.19,1.19,1.19,1.19,1,1
DE000C4TH245,LHA,LHA,DE0008232125,EUR,OPT,20210618,9,Call,LHA SI 20210618 PS AM C 9.00 0,3,4786610,2020-11-24,08:21,2,2,2,2,8,1
